name_exact_status,time_match_status,strict_status,strict_reason,entity_id,event_id,ai_model_name,ai_year_month,ai_year,ai_month,aa_name,aa_creator,aa_modality,aa_release_date,aa_url,canonical_name,exact_name_candidate_count,same_month_candidate_count,same_month_candidates,all_exact_name_candidates,event_text
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-02-004-E03,AIT-2025-02-004,Gemini 2.0 Pro Experimental,2025-02,2025,February 2025,Gemini 2.0 Pro Experimental (Feb '25),Google,language,2025-02-05,https://artificialanalysis.ai/models/gemini-2-0-pro-experimental-02-05,gemini20proexperimental,1,1,Gemini 2.0 Pro Experimental (Feb '25) | 2025-02-05 | Google | language,Gemini 2.0 Pro Experimental (Feb '25) | 2025-02-05 | Google | language,"Google releases Gemini 2.0 Flash , Gemini 2.0 Flash-Lite Preview , and Gemini 2.0 Pro Experimental ."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-03-001-E01,AIT-2025-03-001,Gemini 2.5 Pro,2025-03,2025,March 2025,Gemini 2.5 Pro (Dec 2025),Google,text-to-speech,,https://artificialanalysis.ai/models/gemini-2-5-pro-dec-2025,gemini25pro,2,0,,Gemini 2.5 Pro | 2025-06-05 | Google | language; Gemini 2.5 Pro (Dec 2025) | no_date | Google | text-to-speech,"Google introduced Gemini 2.5 Pro , an experimental ""Thinking model"" with advanced reasoning and planning capabilities, a 1 million token context window, achieving top rankings across several key benchmarks."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-03-004-E01,AIT-2025-03-004,Gemini 2.0 Flash Experimental,2025-03,2025,March 2025,Gemini 2.0 Flash Experimental,Google,text-to-image,2025-03,https://artificialanalysis.ai/models/gemini-2-0-flash-experimental,gemini20flashexperimental,2,1,Gemini 2.0 Flash Experimental | 2025-03 | Google | text-to-image,Gemini 2.0 Flash (experimental) | 2024-12-11 | Google | language; Gemini 2.0 Flash Experimental | 2025-03 | Google | text-to-image,"Google expanded experimental image generation and editing within Gemini 2.0 Flash Experimental , enabling image generation and editing, including enhanced text creation capabilities."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-03-005-E01,AIT-2025-03-005,QwQ-32B,2025-03,2025,March 2025,QwQ 32B,Alibaba,language,2025-03-05,https://artificialanalysis.ai/models/qwq-32b,qwq32b,1,1,QwQ 32B | 2025-03-05 | Alibaba | language,QwQ 32B | 2025-03-05 | Alibaba | language,"Alibaba released QwQ-32B , an open-source 32B parameter reasoning model with exceptional math and coding performance, rivaling much larger models."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-03-007-E01,AIT-2025-03-007,DeepSeek-V3-0324,2025-03,2025,March 2025,DeepSeek V3 0324,DeepSeek,language,2025-03-25,https://artificialanalysis.ai/models/deepseek-v3-0324,deepseekv30324,1,1,DeepSeek V3 0324 | 2025-03-25 | DeepSeek | language,DeepSeek V3 0324 | 2025-03-25 | DeepSeek | language,"DeepSeek updated its open-source MoE model with DeepSeek-V3-0324 , featuring enhanced reasoning, coding, and math capabilities, positioning it as a top-tier base model."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-04-004-E01,AIT-2025-04-004,GPT-4.1,2025-04,2025,April 2025,GPT-4.1,OpenAI,language,2025-04-14,https://artificialanalysis.ai/models/gpt-4-1,gpt41,1,1,GPT-4.1 | 2025-04-14 | OpenAI | language,GPT-4.1 | 2025-04-14 | OpenAI | language,"OpenAI releases GPT-4.1 in three sizes, with a context window of 1 million tokens."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-04-007-E02,AIT-2025-04-007,Runway Gen-4,2025-04,2025,April 2025,Runway Gen 4,Runway,image-to-video,2025-03,https://artificialanalysis.ai/models/runway-gen-4,runwaygen4,1,0,,Runway Gen 4 | 2025-03 | Runway | image-to-video,"A series of video model updates - Veo 2.0 (Google), Runway Gen-4 , Vidu Q1 , and Kling 2.0 – a leap forward in high-quality video generation, with improvements in response times, realism, and style."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-04-007-E03,AIT-2025-04-007,Vidu Q1,2025-04,2025,April 2025,Vidu Q1,Vidu,image-to-video,2025-04,https://artificialanalysis.ai/models/vidu-q1,viduq1,2,2,Vidu Q1 | 2025-04 | Vidu | text-to-video; Vidu Q1 | 2025-04 | Vidu | image-to-video,Vidu Q1 | 2025-04 | Vidu | text-to-video; Vidu Q1 | 2025-04 | Vidu | image-to-video,"A series of video model updates - Veo 2.0 (Google), Runway Gen-4 , Vidu Q1 , and Kling 2.0 – a leap forward in high-quality video generation, with improvements in response times, realism, and style."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-04-007-E04,AIT-2025-04-007,Kling 2.0,2025-04,2025,April 2025,Kling 2.0,KlingAI,image-to-video,2025-04,https://artificialanalysis.ai/models/kling-2-0,kling20,2,2,Kling 2.0 | 2025-04 | KlingAI | text-to-video; Kling 2.0 | 2025-04 | KlingAI | image-to-video,Kling 2.0 | 2025-04 | KlingAI | text-to-video; Kling 2.0 | 2025-04 | KlingAI | image-to-video,"A series of video model updates - Veo 2.0 (Google), Runway Gen-4 , Vidu Q1 , and Kling 2.0 – a leap forward in high-quality video generation, with improvements in response times, realism, and style."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-05-004-E01,AIT-2025-05-004,Veo 3,2025-05,2025,May 2025,Veo 3,Google,image-to-video,2025-07,https://artificialanalysis.ai/models/veo-3-no-audio,veo3,2,0,,Veo 3 | 2025-07 | Google | text-to-video; Veo 3 | 2025-07 | Google | image-to-video,"Google releases Veo 3 , a video generation model for synchronized 4K video with natural audio integration, and Imagen 4 , an advanced image model with deeper contextual understanding and artistic style support."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-05-007-E01,AIT-2025-05-007,Gemini 2.5 Pro,2025-05,2025,May 2025,Gemini 2.5 Pro (Dec 2025),Google,text-to-speech,,https://artificialanalysis.ai/models/gemini-2-5-pro-dec-2025,gemini25pro,2,0,,Gemini 2.5 Pro | 2025-06-05 | Google | language; Gemini 2.5 Pro (Dec 2025) | no_date | Google | text-to-speech,"Google releases Gemini 2.5 Pro (Deep Think Mode) and Gemini 2.5 Flash , featuring improved reasoning, native audio support, extended context, and high-frequency task handling."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-05-008-E02,AIT-2025-05-008,o3,2025-05,2025,May 2025,o3,OpenAI,language,2025-04-16,https://artificialanalysis.ai/models/o3,o3,1,0,,o3 | 2025-04-16 | OpenAI | language,"OpenAI updates Operator to use the o3 model, achieving SOTA on OSWorld benchmarks and enhancing autonomous browser capabilities."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-06-001-E01,AIT-2025-06-001,Gemini 2.5 Pro,2025-06,2025,June 2025,Gemini 2.5 Pro,Google,language,2025-06-05,https://artificialanalysis.ai/models/gemini-2-5-pro,gemini25pro,2,1,Gemini 2.5 Pro | 2025-06-05 | Google | language,Gemini 2.5 Pro | 2025-06-05 | Google | language; Gemini 2.5 Pro (Dec 2025) | no_date | Google | text-to-speech,"Google releases Gemini 2.5 Pro (final production-ready version), which leads benchmarks across the board."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-06-003-E01,AIT-2025-06-003,o3 pro,2025-06,2025,June 2025,o3-pro,OpenAI,language,2025-06-10,https://artificialanalysis.ai/models/o3-pro,o3pro,1,1,o3-pro | 2025-06-10 | OpenAI | language,o3-pro | 2025-06-10 | OpenAI | language,"OpenAI debuts o3 pro , an enhanced reasoning model offering extended context and real-time tool integrations."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-07-001-E01,AIT-2025-07-001,Grok 4,2025-07,2025,July 2025,Grok 4,xAI,language,2025-07-10,https://artificialanalysis.ai/models/grok-4,grok4,1,1,Grok 4 | 2025-07-10 | xAI | language,Grok 4 | 2025-07-10 | xAI | language,"xAI releases Grok 4 , achieving a new SOTA of 15.9% on ARC-AGI v2 and 25.4% on Humanity’s Last Exam."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-07-006-E01,AIT-2025-07-006,Kimi K2,2025-07,2025,July 2025,Kimi K2,Kimi,language,2025-07-11,https://artificialanalysis.ai/models/kimi-k2,kimik2,1,1,Kimi K2 | 2025-07-11 | Kimi | language,Kimi K2 | 2025-07-11 | Kimi | language,"Moonshot AI debuts Kimi K2 , a Chinese LLM praised for its open-research focus and robust performance."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-09-001-E01,AIT-2025-09-001,Seedream 4.0,2025-09,2025,September 2025,Seedream 4.0,ByteDance Seed,image-editing,2025-09,https://artificialanalysis.ai/models/bytedance-seed_seedream-4-0,seedream40,2,2,Seedream 4.0 | 2025-09 | ByteDance Seed | text-to-image; Seedream 4.0 | 2025-09 | ByteDance Seed | image-editing,Seedream 4.0 | 2025-09 | ByteDance Seed | text-to-image; Seedream 4.0 | 2025-09 | ByteDance Seed | image-editing,"ByteDance released Seedream 4.0 , a next-generation image model unifying high-quality text-to-image generation and natural-language image editing."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-09-004-E01,AIT-2025-09-004,Suno v5,2025-09,2025,September 2025,Suno V5,Suno,music-instrumental,,,sunov5,2,0,,Suno V5 | no_date | Suno | music-instrumental; Suno V5 | no_date | Suno | music-with-vocals,"Suno released Suno v5 , an upgrade in music generation with studio-grade fidelity and more natural-sounding vocals."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-09-005-E01,AIT-2025-09-005,Qwen-3-Max,2025-09,2025,September 2025,Qwen3 Max,Alibaba,language,2025-09-23,https://artificialanalysis.ai/models/qwen3-max,qwen3max,1,1,Qwen3 Max | 2025-09-23 | Alibaba | language,Qwen3 Max | 2025-09-23 | Alibaba | language,"Alibaba unveiled Qwen-3-Max , its flagship model with over a trillion parameters, focusing on long context and agent capabilities."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-11-001-E01,AIT-2025-11-001,Kimi K2 Thinking,2025-11,2025,November 2025,Kimi K2 Thinking,Kimi,language,2025-11-06,https://artificialanalysis.ai/models/kimi-k2-thinking,kimik2thinking,1,1,Kimi K2 Thinking | 2025-11-06 | Kimi | language,Kimi K2 Thinking | 2025-11-06 | Kimi | language,"Moonshot AI released Kimi K2 Thinking , an open model setting new records in reasoning benchmarks."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-12-001-E03,AIT-2025-12-001,Devstral 2,2025-12,2025,December 2025,Devstral 2,Mistral,language,2025-12-09,https://artificialanalysis.ai/models/devstral-2,devstral2,1,1,Devstral 2 | 2025-12-09 | Mistral | language,Devstral 2 | 2025-12-09 | Mistral | language,"Mistral AI launches the Mistral 3 family (Large & Ministral) alongside Mistral OCR 3 and the Devstral 2 coding series, reinforcing its open-weight leadership with advanced agentic workflows and Vibe CLI integration."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-12-008-E01,AIT-2025-12-008,Z-Image-Turbo,2025-12,2025,December 2025,Z-Image Turbo,Alibaba,text-to-image,2025-12,https://artificialanalysis.ai/models/alibaba_z-image-turbo,zimageturbo,1,1,Z-Image Turbo | 2025-12 | Alibaba | text-to-image,Z-Image Turbo | 2025-12 | Alibaba | text-to-image,"Alibaba open-sources Z-Image-Turbo , a highly efficient 6B model, and releases Qwen-Image-2512 , which specializes in high-fidelity typography and complex visual compositions."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-12-009-E01,AIT-2025-12-009,MiniMax-M2.1,2025-12,2025,December 2025,MiniMax-M2.1,MiniMax,language,2025-12-23,https://artificialanalysis.ai/models/minimax-m2-1,minimaxm21,1,1,MiniMax-M2.1 | 2025-12-23 | MiniMax | language,MiniMax-M2.1 | 2025-12-23 | MiniMax | language,"MiniMax releases MiniMax-M2.1 , a 200k-context MoE model that rises to the top of web development and coding leaderboards, establishing itself as a leading open model for developers."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2026-02-003-E01,AIT-2026-02-003,Gemini 3 Deep Think,2026-02,2026,February 2026,Gemini 3 Deep Think,Google,language,2026-02-05,https://artificialanalysis.ai/models/gemini-3-deep-think,gemini3deepthink,1,1,Gemini 3 Deep Think | 2026-02-05 | Google | language,Gemini 3 Deep Think | 2026-02-05 | Google | language,"Google launches Gemini 3 Deep Think , a specialized reasoning mode that reaches 84.6% on ARC-AGI-2 ."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2026-03-004-E01,AIT-2026-03-004,Suno v5.5,2026-03,2026,March 2026,Suno V5.5,Suno,music-instrumental,,,sunov55,2,0,,Suno V5.5 | no_date | Suno | music-instrumental; Suno V5.5 | no_date | Suno | music-with-vocals,"Suno launches Suno v5.5 , adding Voices, Custom Models, and My Taste for more personalized music creation."
