"set_type","role","role_label","spec","outcome","term","coef","se","p_value","ci_lo","ci_hi","n","events","r_squared"
"flag","real_upstream","真实上游","controls_sentiment","mkt_car_20","z_sent_w5",-0.01400680681569,0.0163066888060378,0.396558805577168,-0.0471830146423199,0.0191694010109398,85,34,0.305781582398758
"flag","real_upstream","真实上游","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",-0.0135307005415431,0.01677402614787,0.425646003262225,-0.0476577133391998,0.0205963122561136,85,34,0.305781582398758
"flag","real_upstream","真实上游","no_controls_intelligence","ff3_car_20","z_intelligence",-0.0263803780136186,0.0120177342446993,0.0340192090327085,-0.0506691249428214,-0.00209163108441593,103,41,0.0733987919982083
"flag","real_upstream","真实上游","controls_intelligence","ff3_car_20","z_intelligence",0.0124112671399324,0.0123073477004967,0.319303145335089,-0.012462810417484,0.0372853446973488,103,41,0.397752868556642
"flag","real_upstream","真实上游","controls_closed_intelligence","ff3_car_20","z_intelligence",0.00766906932370547,0.0160133087298533,0.635062443997116,-0.0248738894185484,0.0402120280659594,91,35,0.424056251272978
"flag","real_upstream","真实上游","controls_open_interaction","ff3_car_20","z_intelligence",0.0049157942411931,0.0153467652420642,0.75039713397566,-0.0261011753103505,0.0359327637927367,103,41,0.418725269785354
"flag","real_upstream","真实上游","controls_open_interaction","ff3_car_20","is_open_weight_or_open_source",-0.0554698803243652,0.0207749331407384,0.0109089614813215,-0.0974575864303699,-0.0134821742183606,103,41,0.418725269785354
"flag","real_upstream","真实上游","controls_open_interaction","ff3_car_20","z_intelligence:is_open_weight_or_open_source",-0.00729274234474028,0.0201622583635421,0.719478002510068,-0.0480421865362921,0.0334567018468115,103,41,0.418725269785354
"flag","real_upstream","真实上游","controls_cost_speed","ff3_car_20","z_intelligence",-0.00263201741801005,0.0184490927042411,0.887271935171537,-0.0399190246560307,0.0346549898200106,103,41,0.439815067958111
"flag","real_upstream","真实上游","controls_cost_speed","ff3_car_20","z_low_price",-0.0169949353223437,0.0108284288306648,0.124415352773897,-0.0388800063476833,0.0048901357029958,103,41,0.439815067958111
"flag","real_upstream","真实上游","controls_cost_speed","ff3_car_20","z_speed",-0.0167950795610328,0.00962356729476597,0.0886283865835372,-0.0362450345874406,0.00265487546537499,103,41,0.439815067958111
"flag","real_upstream","真实上游","controls_cost_speed","ff3_car_20","z_low_ttft",-0.0111745153773325,0.0136499514685359,0.417837502769016,-0.0387620963692653,0.0164130656146003,103,41,0.439815067958111
"flag","real_upstream","真实上游","controls_sentiment","ff3_car_20","z_intelligence",0.0184232194442212,0.0138865616774512,0.193717893482192,-0.00982920271752701,0.0466756416059693,85,34,0.420437659264116
"flag","real_upstream","真实上游","controls_sentiment","ff3_car_20","z_sent_w5",-0.00600088471143439,0.0121666834920909,0.625121635433391,-0.0307541883953176,0.0187524189724489,85,34,0.420437659264116
"flag","real_upstream","真实上游","controls_sentiment","ff3_car_20","z_intelligence:z_sent_w5",-0.00443845534206953,0.00991124962460949,0.657209296277443,-0.0246030443201766,0.0157261336360375,85,34,0.420437659264116
"flag","broad_upstream","上游合并","no_controls_intelligence","mkt_car_1","z_intelligence",0.00186792179534833,0.00412760300527907,0.653004297282977,-0.0064405121280645,0.0101763557187612,122,47,0.00243491615107783
"flag","broad_upstream","上游合并","controls_intelligence","mkt_car_1","z_intelligence",0.00603321503442304,0.00592714629669311,0.314051635985254,-0.00589751166034211,0.0179639417291882,122,47,0.0941029080883281
"flag","broad_upstream","上游合并","controls_closed_intelligence","mkt_car_1","z_intelligence",0.00261781036254265,0.00710457800870707,0.71474363515086,-0.0118052497798066,0.0170408705048919,97,36,0.106513802337573
"flag","broad_upstream","上游合并","controls_open_interaction","mkt_car_1","z_intelligence",-0.000507919587781247,0.0069240400943078,0.941840919123578,-0.0144452894203551,0.0134294502447926,122,47,0.17339410110919
"flag","broad_upstream","上游合并","controls_open_interaction","mkt_car_1","is_open_weight_or_open_source",-0.0300793389524601,0.0110514180165056,0.00913954009857118,-0.052324689639703,-0.00783398826521722,122,47,0.17339410110919
"flag","broad_upstream","上游合并","controls_open_interaction","mkt_car_1","z_intelligence:is_open_weight_or_open_source",0.000318358966385764,0.0156289363510951,0.98383644337274,-0.0311410582305254,0.0317777761632969,122,47,0.17339410110919
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_1","z_intelligence",0.0093754753696541,0.010193477849724,0.36250038646452,-0.011142931331738,0.0298938820710462,122,47,0.140558419045559
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_1","z_low_price",-0.0018281751160788,0.0042010666095424,0.665474566211879,-0.0102844836051941,0.00662813337303645,122,47,0.140558419045559
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_1","z_speed",-0.00953377301574589,0.00436960887703061,0.0342675896510608,-0.0183293394933201,-0.00073820653817171,122,47,0.140558419045559
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_1","z_low_ttft",-0.000246765005570602,0.00601237146049856,0.967439343450924,-0.0123490410574769,0.0118555110463357,122,47,0.140558419045559
"flag","broad_upstream","上游合并","controls_sentiment","mkt_car_1","z_intelligence",0.00411858473418557,0.00622218002053803,0.512124313778861,-0.00848874952703888,0.01672591899541,100,38,0.25730132667804
"flag","broad_upstream","上游合并","controls_sentiment","mkt_car_1","z_sent_w5",-0.0123392503530867,0.00351080306362635,0.00118139489519703,-0.019452813059786,-0.00522568764638751,100,38,0.25730132667804
"flag","broad_upstream","上游合并","controls_sentiment","mkt_car_1","z_intelligence:z_sent_w5",0.00926300090417655,0.00460361779485351,0.0515312709387799,-6.4814774422323e-05,0.0185908165827754,100,38,0.25730132667804
"flag","broad_upstream","上游合并","no_controls_intelligence","mkt_car_5","z_intelligence",0.00256459851516394,0.00588617294076286,0.665093071079171,-0.00928365309177626,0.0144128501221041,122,47,0.00150996568078565
"flag","broad_upstream","上游合并","controls_intelligence","mkt_car_5","z_intelligence",0.0211900067676884,0.00723164969364262,0.0052584995897709,0.00663345092642812,0.0357465626089487,122,47,0.253526271723113
"flag","broad_upstream","上游合并","controls_closed_intelligence","mkt_car_5","z_intelligence",0.0137568563644278,0.0092334520646203,0.145209618296607,-0.00498804787707735,0.032501760605933,97,36,0.243330467951104
"flag","broad_upstream","上游合并","controls_open_interaction","mkt_car_5","z_intelligence",0.0120362515885115,0.00921004232920572,0.197755470158044,-0.00650260208180835,0.0305751052588313,122,47,0.286559539334296
"flag","broad_upstream","上游合并","controls_open_interaction","mkt_car_5","is_open_weight_or_open_source",-0.0237713366828428,0.0150055284895887,0.120006309227939,-0.053975898938996,0.00643322557331046,122,47,0.286559539334296
"flag","broad_upstream","上游合并","controls_open_interaction","mkt_car_5","z_intelligence:is_open_weight_or_open_source",0.0154824093008169,0.0190466642669486,0.420481478564211,-0.0228565373762198,0.0538213559778536,122,47,0.286559539334296
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_5","z_intelligence",0.0420112237377506,0.0114147551519456,0.000609394633674881,0.0190345133296564,0.0649879341458449,122,47,0.293121364246419
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_5","z_low_price",0.00819556204788101,0.00617368604035132,0.190894466078895,-0.00423142341185248,0.0206225475076145,122,47,0.293121364246419
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_5","z_speed",-0.0115386071413072,0.00500765261736326,0.0257786835996892,-0.0216184890557151,-0.00145872522689933,122,47,0.293121364246419
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_5","z_low_ttft",0.0107614361606358,0.00712288792626469,0.137672670636425,-0.00357619359773875,0.0250990659190103,122,47,0.293121364246419
"flag","broad_upstream","上游合并","controls_sentiment","mkt_car_5","z_intelligence",0.0213666132897273,0.00793398601646922,0.0105758156607582,0.00529083062137903,0.0374423959580756,100,38,0.278541308198091
"flag","broad_upstream","上游合并","controls_sentiment","mkt_car_5","z_sent_w5",-0.00215120720497647,0.00517848135228097,0.680239077235359,-0.012643807090905,0.00834139268095203,100,38,0.278541308198091
"flag","broad_upstream","上游合并","controls_sentiment","mkt_car_5","z_intelligence:z_sent_w5",0.00804427455129636,0.00661130147877663,0.231405567592345,-0.00535149467581405,0.0214400437784068,100,38,0.278541308198091
"flag","broad_upstream","上游合并","no_controls_intelligence","mkt_car_20","z_intelligence",0.0054366500782423,0.0109021167647808,0.62038229799353,-0.0165081727764908,0.0273814729329754,122,47,0.00290780401235768
"flag","broad_upstream","上游合并","controls_intelligence","mkt_car_20","z_intelligence",0.0236069981279222,0.0163365625939949,0.15522464843428,-0.00927679681900196,0.0564907930748463,122,47,0.26693527577727
"flag","broad_upstream","上游合并","controls_closed_intelligence","mkt_car_20","z_intelligence",0.0286880739954798,0.0173797408547567,0.107754282772407,-0.00659467570469812,0.0639708236956577,97,36,0.2734264019868
"flag","broad_upstream","上游合并","controls_open_interaction","mkt_car_20","z_intelligence",0.0221041357332873,0.0160606615126643,0.175394917669253,-0.0102242991412894,0.054432570607864,122,47,0.330919680610409
"flag","broad_upstream","上游合并","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.0855745395896949,0.018804357801258,3.89994869505127e-05,-0.123425748648353,-0.0477233305310363,122,47,0.330919680610409
"flag","broad_upstream","上游合并","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0644858372513158,0.0311597962972864,0.0441408749966566,-0.127207254081349,-0.00176442042128221,122,47,0.330919680610409
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_20","z_intelligence",-0.0159328078830349,0.0237540711122259,0.505740095564571,-0.0637472730812536,0.0318816573151838,122,47,0.344762545572673
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_20","z_low_price",-0.0267780135197419,0.0116036958355042,0.025565068371649,-0.0501350417982281,-0.00342098524125572,122,47,0.344762545572673
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_20","z_speed",-0.0126119405222356,0.0107857888472579,0.24830194750543,-0.0343226074237552,0.00909872637928398,122,47,0.344762545572673
"flag","broad_upstream","上游合并","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0322985899190424,0.0172776924172331,0.0679433830977382,-0.0670767809451744,0.00247960110708971,122,47,0.344762545572673
"flag","broad_upstream","上游合并","controls_sentiment","mkt_car_20","z_intelligence",0.0205453242610757,0.0207504151630961,0.328548415505033,-0.0214990105471145,0.062589659069266,100,38,0.292909312011837
"flag","broad_upstream","上游合并","controls_sentiment","mkt_car_20","z_sent_w5",-0.016460557830416,0.0104770449169384,0.124671266959988,-0.0376890672759341,0.00476795161510202,100,38,0.292909312011837
"flag","broad_upstream","上游合并","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",-0.0159439089451879,0.0159957730362461,0.325356528463756,-0.048354423711554,0.0164666058211781,100,38,0.292909312011837
"flag","broad_upstream","上游合并","no_controls_intelligence","ff3_car_20","z_intelligence",-0.0235914637571927,0.0117214222603909,0.0500236163439599,-0.0471854630382098,2.53552382441236e-06,122,47,0.0577010364833426
"flag","broad_upstream","上游合并","controls_intelligence","ff3_car_20","z_intelligence",0.0134326559160519,0.0132176246605954,0.314817176379522,-0.0131730425914294,0.0400383544235332,122,47,0.348964501681298
"flag","broad_upstream","上游合并","controls_closed_intelligence","ff3_car_20","z_intelligence",0.00341476240219174,0.0167604536698417,0.839737261575296,-0.0306107674740264,0.0374402922784099,97,36,0.388201806223059
"flag","broad_upstream","上游合并","controls_open_interaction","ff3_car_20","z_intelligence",0.000411182541793154,0.0155663729195786,0.979040757229669,-0.0309223009991652,0.0317446660827515,122,47,0.396071689371289
"flag","broad_upstream","上游合并","controls_open_interaction","ff3_car_20","is_open_weight_or_open_source",-0.0601480175097679,0.0167228472566577,0.000783830905906314,-0.0938093631540961,-0.0264866718654398,122,47,0.396071689371289
"flag","broad_upstream","上游合并","controls_open_interaction","ff3_car_20","z_intelligence:is_open_weight_or_open_source",0.000553731374770561,0.0176547099255926,0.975114535645305,-0.0349833565346539,0.036090819284195,122,47,0.396071689371289
"flag","broad_upstream","上游合并","controls_cost_speed","ff3_car_20","z_intelligence",4.56792660835564e-05,0.0195844602855837,0.998149082511815,-0.0393757946499803,0.0394671531821474,122,47,0.385003014244982
"flag","broad_upstream","上游合并","controls_cost_speed","ff3_car_20","z_low_price",-0.0163796641548905,0.0111957631553668,0.150260694626374,-0.0389155665368726,0.00615623822709163,122,47,0.385003014244982
"flag","broad_upstream","上游合并","controls_cost_speed","ff3_car_20","z_speed",-0.014061428427073,0.00960424233691477,0.149971583532296,-0.0333937655580044,0.00527090870385841,122,47,0.385003014244982
"flag","broad_upstream","上游合并","controls_cost_speed","ff3_car_20","z_low_ttft",-0.0101070691310194,0.0144449375839261,0.48764047810461,-0.03918322042037,0.0189690821583312,122,47,0.385003014244982
"flag","broad_upstream","上游合并","controls_sentiment","ff3_car_20","z_intelligence",0.0146237147009997,0.0157307535693043,0.358590589370336,-0.0172498196188929,0.0464972490208923,100,38,0.37961280632782
"flag","broad_upstream","上游合并","controls_sentiment","ff3_car_20","z_sent_w5",-0.00943471036616698,0.00831592088050071,0.263866777649834,-0.0262843665773839,0.00741494584504994,100,38,0.37961280632782
"flag","broad_upstream","上游合并","controls_sentiment","ff3_car_20","z_intelligence:z_sent_w5",-0.00817838323379954,0.0111181508480361,0.466618869449598,-0.030705896684911,0.0143491302173119,100,38,0.37961280632782
"flag","business_downstream","商业下游","no_controls_intelligence","mkt_car_1","z_intelligence",-0.0013257092566596,0.00222707464959908,0.554580815196815,-0.00580857801730262,0.00315715950398342,1067,47,0.000845882401381948
"flag","business_downstream","商业下游","controls_intelligence","mkt_car_1","z_intelligence",0.00268373107509987,0.00238883314866735,0.267076166684328,-0.00212474065640548,0.00749220280660522,1067,47,0.0206643405682353
"flag","business_downstream","商业下游","controls_closed_intelligence","mkt_car_1","z_intelligence",0.00420685422139929,0.00212963401611166,0.0561515384041677,-0.000116532678980606,0.00853024112177918,814,36,0.0437804877667116
"flag","business_downstream","商业下游","controls_open_interaction","mkt_car_1","z_intelligence",0.00488080676440676,0.00230997146341807,0.0400635224845512,0.000231075372063048,0.00953053815675047,1067,47,0.0241415918191551
"flag","business_downstream","商业下游","controls_open_interaction","mkt_car_1","is_open_weight_or_open_source",0.00450262406216143,0.005713246562893,0.434679340973244,-0.00699754479982744,0.0160027929241503,1067,47,0.0241415918191551
"flag","business_downstream","商业下游","controls_open_interaction","mkt_car_1","z_intelligence:is_open_weight_or_open_source",-0.00421316968868698,0.0075934434126237,0.581690024603245,-0.019497978514601,0.011071639137227,1067,47,0.0241415918191551
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_1","z_intelligence",-0.00157132230534636,0.00398472219219644,0.695154765629756,-0.00959215206893514,0.00644950745824243,1067,47,0.0265383604205991
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_1","z_low_price",0.000335873641973047,0.00177880753995845,0.851064859515581,-0.00324468022653402,0.00391642751048011,1067,47,0.0265383604205991
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_1","z_speed",0.00189059634183874,0.00176894295216071,0.290749133400055,-0.0016701011413051,0.00545129382498259,1067,47,0.0265383604205991
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_1","z_low_ttft",-0.00475011933270903,0.00261378839556323,0.0756836508647993,-0.0100114024906449,0.000511163825226863,1067,47,0.0265383604205991
"flag","business_downstream","商业下游","controls_sentiment","mkt_car_1","z_intelligence",0.00395785783752188,0.00270797309087402,0.15230420733736,-0.0015290168292927,0.00944473250433645,859,38,0.0313615044420551
"flag","business_downstream","商业下游","controls_sentiment","mkt_car_1","z_sent_w5",0.000731032997664155,0.00223552205948668,0.745504904602301,-0.00379856495020308,0.00526063094553139,859,38,0.0313615044420551
"flag","business_downstream","商业下游","controls_sentiment","mkt_car_1","z_intelligence:z_sent_w5",0.00298511141751527,0.00290911127365714,0.31149475528209,-0.00290930791928184,0.00887953075431238,859,38,0.0313615044420551
"flag","business_downstream","商业下游","no_controls_intelligence","mkt_car_5","z_intelligence",-0.00627430380459288,0.00403149946259169,0.126486045792767,-0.0143892913298897,0.00184068372070397,1072,47,0.00678381922210314
"flag","business_downstream","商业下游","controls_intelligence","mkt_car_5","z_intelligence",-0.00275830693071582,0.00411566401065083,0.50608283064138,-0.011042708904386,0.00552609504295433,1072,47,0.249958341148186
"flag","business_downstream","商业下游","controls_closed_intelligence","mkt_car_5","z_intelligence",0.00159552347173912,0.00371778572137121,0.670437315151513,-0.00595198279675249,0.00914302974023073,819,36,0.291926208217113
"flag","business_downstream","商业下游","controls_open_interaction","mkt_car_5","z_intelligence",0.00044230174980699,0.00365716752990521,0.904264458289171,-0.00691919467565024,0.00780379817526422,1072,47,0.254185865957576
"flag","business_downstream","商业下游","controls_open_interaction","mkt_car_5","is_open_weight_or_open_source",0.013179222421108,0.0144135830329071,0.365295187443659,-0.0158338154304905,0.0421922602727065,1072,47,0.254185865957576
"flag","business_downstream","商业下游","controls_open_interaction","mkt_car_5","z_intelligence:is_open_weight_or_open_source",-6.76909616400155e-05,0.0148352506049357,0.996379119364409,-0.0299295016131819,0.0297941196899018,1072,47,0.254185865957576
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_5","z_intelligence",-0.0176636983244222,0.00725221755953787,0.0187996375046139,-0.0322616551324221,-0.00306574151642217,1072,47,0.263947059407475
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_5","z_low_price",-0.00583824986534024,0.00239186508871637,0.0185601465436421,-0.0106528245756265,-0.00102367515505404,1072,47,0.263947059407475
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_5","z_speed",-0.00259925916139769,0.00312926284825529,0.410473332613628,-0.00889813857651285,0.00369962025371746,1072,47,0.263947059407475
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_5","z_low_ttft",-0.0153076575993388,0.00506947284666461,0.0041210011097722,-0.0255119771812315,-0.00510333801744604,1072,47,0.263947059407475
"flag","business_downstream","商业下游","controls_sentiment","mkt_car_5","z_intelligence",-0.00135207451831415,0.00516827344510125,0.795072629219421,-0.0118239912196518,0.0091198421830235,864,38,0.224737306592237
"flag","business_downstream","商业下游","controls_sentiment","mkt_car_5","z_sent_w5",-0.00127669757352514,0.00363804215622913,0.727631328190054,-0.00864807117065877,0.0060946760236085,864,38,0.224737306592237
"flag","business_downstream","商业下游","controls_sentiment","mkt_car_5","z_intelligence:z_sent_w5",-0.00026711792244829,0.00417729052744006,0.949358044431827,-0.00873111250503024,0.00819687666013366,864,38,0.224737306592237
"flag","business_downstream","商业下游","no_controls_intelligence","mkt_car_20","z_intelligence",0.0109904810662772,0.0121129209684,0.368958338948562,-0.013391564241074,0.0353725263736284,1072,47,0.00424364769643881
"flag","business_downstream","商业下游","controls_intelligence","mkt_car_20","z_intelligence",0.0238663511037357,0.00872812136998301,0.00884345955235703,0.00629755401126228,0.0414351481962091,1072,47,0.347409296112346
"flag","business_downstream","商业下游","controls_closed_intelligence","mkt_car_20","z_intelligence",0.0331842832524102,0.0091890528921672,0.000945188662197781,0.0145295141229098,0.0518390523819105,819,36,0.417249668554858
"flag","business_downstream","商业下游","controls_open_interaction","mkt_car_20","z_intelligence",0.031868649354722,0.00867863562315845,0.000624969816690785,0.014399461904241,0.049337836805203,1072,47,0.354174184112179
"flag","business_downstream","商业下游","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.0216273672010281,0.0241412178894599,0.374987097144611,-0.070221118443277,0.0269663840412208,1072,47,0.354174184112179
"flag","business_downstream","商业下游","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0505441580527512,0.0196519858670545,0.0134078579804866,-0.090101553914572,-0.0109867621909304,1072,47,0.354174184112179
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_20","z_intelligence",0.00395993717257407,0.012451174204822,0.751896057063515,-0.0211029765856913,0.0290228509308394,1072,47,0.359536852285209
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_20","z_low_price",0.00566597400872799,0.00611794514861268,0.35921528614848,-0.00664881085534495,0.0179807588728009,1072,47,0.359536852285209
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_20","z_speed",-0.00330072512718175,0.0058770912231039,0.577097354797788,-0.0151306961846156,0.00852924593025211,1072,47,0.359536852285209
"flag","business_downstream","商业下游","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0352182180619357,0.0097952574389326,0.00078693655950084,-0.0549350486510459,-0.0155013874728255,1072,47,0.359536852285209
"flag","business_downstream","商业下游","controls_sentiment","mkt_car_20","z_intelligence",0.0243787833290544,0.00877148621936347,0.00851045357759778,0.00660606406181646,0.0421515025962924,864,38,0.321107050687422
"flag","business_downstream","商业下游","controls_sentiment","mkt_car_20","z_sent_w5",-0.0126879487964015,0.00794080101268232,0.118589989954438,-0.0287775399587123,0.00340164236590937,864,38,0.321107050687422
"flag","business_downstream","商业下游","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.00630355424875216,0.00981495414067251,0.52467714284706,-0.0135834318560548,0.0261905403535592,864,38,0.321107050687422
"flag","business_downstream","商业下游","no_controls_intelligence","ff3_car_20","z_intelligence",0.0146081082178648,0.0102491184934711,0.160819846774873,-0.00602229729044695,0.0352385137261765,1092,47,0.00846249123291642
"flag","business_downstream","商业下游","controls_intelligence","ff3_car_20","z_intelligence",0.0209575774217558,0.00811170233633326,0.0130195008059575,0.00462956748920618,0.0372855873543055,1092,47,0.314664608227674
"flag","business_downstream","商业下游","controls_closed_intelligence","ff3_car_20","z_intelligence",0.0277994771172975,0.00856939827221576,0.00259349232482626,0.0104026737445375,0.0451962804900575,836,36,0.375593863580592
"flag","business_downstream","商业下游","controls_open_interaction","ff3_car_20","z_intelligence",0.0263142260104797,0.00829671081144936,0.00269879968676534,0.009613813332606,0.0430146386883533,1092,47,0.319908633405385
"flag","business_downstream","商业下游","controls_open_interaction","ff3_car_20","is_open_weight_or_open_source",-0.0230838321750446,0.0217554007067145,0.294201028432456,-0.0668751825103188,0.0207075181602296,1092,47,0.319908633405385
"flag","business_downstream","商业下游","controls_open_interaction","ff3_car_20","z_intelligence:is_open_weight_or_open_source",-0.0413730144632956,0.0188310681264557,0.0330915411505373,-0.0792779886179901,-0.00346804030860105,1092,47,0.319908633405385
"flag","business_downstream","商业下游","controls_cost_speed","ff3_car_20","z_intelligence",0.00853951059256669,0.0111438533364439,0.447413848287874,-0.0138919027433648,0.0309709239284982,1092,47,0.325684718798312
"flag","business_downstream","商业下游","controls_cost_speed","ff3_car_20","z_low_price",0.00899525976008807,0.0060102628471732,0.141314769871265,-0.00310277187333582,0.021093291393512,1092,47,0.325684718798312
"flag","business_downstream","商业下游","controls_cost_speed","ff3_car_20","z_speed",-0.00562073333098068,0.00528512708268668,0.293106398836476,-0.0162591423754506,0.00501767571348921,1092,47,0.325684718798312
"flag","business_downstream","商业下游","controls_cost_speed","ff3_car_20","z_low_ttft",-0.0304166642225104,0.0086207716805603,0.000961219343279139,-0.0477693775975995,-0.0130639508474213,1092,47,0.325684718798312
"flag","business_downstream","商业下游","controls_sentiment","ff3_car_20","z_intelligence",0.0216875213119829,0.00805040885023715,0.0105516310725736,0.00537584357532957,0.0379991990486363,883,38,0.294955906725199
"flag","business_downstream","商业下游","controls_sentiment","ff3_car_20","z_sent_w5",-0.0063416676823388,0.00768293906739309,0.414422464647008,-0.0219087809146026,0.00922544554992498,883,38,0.294955906725199
"flag","business_downstream","商业下游","controls_sentiment","ff3_car_20","z_intelligence:z_sent_w5",0.00749206093677635,0.0088590180816263,0.40315695395128,-0.0104580147300535,0.0254421366036062,883,38,0.294955906725199
"flag","real_downstream","真实下游","no_controls_intelligence","mkt_car_1","z_intelligence",0.0120487588028048,0.00336093479424682,0.00197494771021161,0.00501424143314833,0.0190832761724612,56,20,0.135584745104625
"flag","real_downstream","真实下游","controls_intelligence","mkt_car_1","z_intelligence",0.0273461494167945,0.00537564511837953,6.5479201016053e-05,0.0160947948760635,0.0385975039575254,56,20,0.296070366443499
"flag","real_downstream","真实下游","controls_closed_intelligence","mkt_car_1","z_intelligence",0.0289269449258531,0.00561488571548342,6.69163803809342e-05,0.0171305077727594,0.0407233820789468,52,19,0.303228992489835
"flag","real_downstream","真实下游","controls_open_interaction","mkt_car_1","z_intelligence",0.0271425840463586,0.00558971853379997,0.000109795932970586,0.0154431686977433,0.0388419993949739,56,20,0.303013910997531
"flag","real_downstream","真实下游","controls_open_interaction","mkt_car_1","is_open_weight_or_open_source",-0.0109400616678548,0.00780671090517732,0.177228044730723,-0.0272796953782026,0.00539957204249304,56,20,0.303013910997531
"flag","real_downstream","真实下游","controls_open_interaction","mkt_car_1","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,56,20,0.303013910997531
"flag","real_downstream","真实下游","controls_cost_speed","mkt_car_1","z_intelligence",0.0241956894823138,0.00731072582693016,0.0036846531869269,0.00889416447136488,0.0394972144932627,56,20,0.304160551822623
"flag","real_downstream","真实下游","controls_cost_speed","mkt_car_1","z_low_price",-0.000223850799168531,0.0022114138941791,0.920432284707232,-0.00485239327393814,0.00440469167560108,56,20,0.304160551822623
"flag","real_downstream","真实下游","controls_cost_speed","mkt_car_1","z_speed",-0.00312578643344598,0.00192513140622197,0.120920016400844,-0.00715513277456545,0.000903559907673496,56,20,0.304160551822623
"flag","real_downstream","真实下游","controls_cost_speed","mkt_car_1","z_low_ttft",-0.00337429032929749,0.00450414132387563,0.462939969970864,-0.0128015664646237,0.00605298580602869,56,20,0.304160551822623
"flag","real_downstream","真实下游","controls_sentiment","mkt_car_1","z_intelligence",0.0266661405294952,0.00660043065779371,0.0010686541421515,0.012597655603442,0.0407346254555484,49,16,0.30054930128175
"flag","real_downstream","真实下游","controls_sentiment","mkt_car_1","z_sent_w5",-0.00500687066405244,0.00403943907215309,0.234204763624148,-0.0136167312387095,0.00360298991060466,49,16,0.30054930128175
"flag","real_downstream","真实下游","controls_sentiment","mkt_car_1","z_intelligence:z_sent_w5",0.00532935924187735,0.00643372185293028,0.420458834043728,-0.00838379427780889,0.0190425127615636,49,16,0.30054930128175
"flag","real_downstream","真实下游","no_controls_intelligence","mkt_car_5","z_intelligence",0.00784680332500576,0.00582412609915497,0.193735024626797,-0.00434323269643283,0.0200368393464443,56,20,0.0169757694633554
"flag","real_downstream","真实下游","controls_intelligence","mkt_car_5","z_intelligence",0.0153482558566077,0.00602665376889003,0.0196951897744422,0.00273432455073042,0.0279621871624851,56,20,0.322414043247085
"flag","real_downstream","真实下游","controls_closed_intelligence","mkt_car_5","z_intelligence",0.018793196396068,0.00629395909947123,0.00792442551644729,0.00557007900361325,0.0320163137885227,52,19,0.300675890699528
"flag","real_downstream","真实下游","controls_open_interaction","mkt_car_5","z_intelligence",0.0147900753611019,0.00625982494054141,0.0289615319740764,0.00168811118416361,0.0278920395380401,56,20,0.33782538554591
"flag","real_downstream","真实下游","controls_open_interaction","mkt_car_5","is_open_weight_or_open_source",-0.0299978774855129,0.0137232641087001,0.0415429099203207,-0.0587209993700205,-0.00127475560100535,56,20,0.33782538554591
"flag","real_downstream","真实下游","controls_open_interaction","mkt_car_5","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,56,20,0.33782538554591
"flag","real_downstream","真实下游","controls_cost_speed","mkt_car_5","z_intelligence",0.00777506633814432,0.00928833025233213,0.412953632390398,-0.0116656323052752,0.0272157649815639,56,20,0.330996817921934
"flag","real_downstream","真实下游","controls_cost_speed","mkt_car_5","z_low_price",0.000942304695425352,0.00296109883253778,0.753783273992607,-0.00525534638855659,0.0071399557794073,56,20,0.330996817921934
"flag","real_downstream","真实下游","controls_cost_speed","mkt_car_5","z_speed",0.000304020371583759,0.00447903213384931,0.946593280244442,-0.00907070162503063,0.00967874236819815,56,20,0.330996817921934
