"set_type","role","role_label","spec","outcome","term","coef","se","p_value","ci_lo","ci_hi","n","events","r_squared"
"flag","downstream_integrator","下游集成者","controls_sentiment","mkt_car_20","z_sent_w5",-0.0148134055199503,0.00836092437355502,0.084673400088564,-0.0317542474696038,0.00212743642970327,1093,38,0.314356989454987
"flag","downstream_integrator","下游集成者","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.00507599753937736,0.0107979949707877,0.641051929658025,-0.016802818486259,0.0269548135650137,1093,38,0.314356989454987
"flag","downstream_integrator","下游集成者","no_controls_intelligence","ff3_car_20","z_intelligence",0.0105235162668346,0.00996437273115966,0.296431268469568,-0.00953372574970945,0.0305807582833787,1375,47,0.00410144632730913
"flag","downstream_integrator","下游集成者","controls_intelligence","ff3_car_20","z_intelligence",0.0185166477848546,0.00946392477132751,0.0564868996044733,-0.000533244735855143,0.0375665403055643,1375,47,0.298254078481015
"flag","downstream_integrator","下游集成者","controls_closed_intelligence","ff3_car_20","z_intelligence",0.0195283480253075,0.0108029603119952,0.079256484089051,-0.00240282735264779,0.0414595234032629,1055,36,0.351580140322463
"flag","downstream_integrator","下游集成者","controls_open_interaction","ff3_car_20","z_intelligence",0.0208353318758978,0.0107230628739653,0.0581459482452616,-0.000749074190043209,0.0424197379418388,1375,47,0.303470248994637
"flag","downstream_integrator","下游集成者","controls_open_interaction","ff3_car_20","is_open_weight_or_open_source",-0.0329386532542524,0.0221443007148431,0.143717917700496,-0.0775128187043084,0.0116355121958036,1375,47,0.303470248994637
"flag","downstream_integrator","下游集成者","controls_open_interaction","ff3_car_20","z_intelligence:is_open_weight_or_open_source",-0.0386983722155929,0.0231557237133758,0.101468338442831,-0.0853084265680413,0.00791168213685545,1375,47,0.303470248994637
"flag","downstream_integrator","下游集成者","controls_cost_speed","ff3_car_20","z_intelligence",0.0145680165893966,0.0130590069636545,0.270407434406101,-0.0117184010540017,0.040854434232795,1375,47,0.310897939980069
"flag","downstream_integrator","下游集成者","controls_cost_speed","ff3_car_20","z_low_price",0.0135907974063794,0.00662304727777554,0.0458817108884744,0.000259294689509682,0.0269223001232491,1375,47,0.310897939980069
"flag","downstream_integrator","下游集成者","controls_cost_speed","ff3_car_20","z_speed",-0.0155162979369946,0.00584734543476171,0.0108981004373188,-0.027286393827988,-0.00374620204600112,1375,47,0.310897939980069
"flag","downstream_integrator","下游集成者","controls_cost_speed","ff3_car_20","z_low_ttft",-0.0310369470645234,0.00900258817910929,0.00121986257138791,-0.0491582171891366,-0.0129156769399102,1375,47,0.310897939980069
"flag","downstream_integrator","下游集成者","controls_sentiment","ff3_car_20","z_intelligence",0.0227708733363573,0.008944658937076,0.0152026197801432,0.00464727281368798,0.0408944738590267,1112,38,0.2795066744146
"flag","downstream_integrator","下游集成者","controls_sentiment","ff3_car_20","z_sent_w5",-0.00748020096981692,0.00859839052344424,0.389934792423414,-0.0249021950426005,0.0099417931029667,1112,38,0.2795066744146
"flag","downstream_integrator","下游集成者","controls_sentiment","ff3_car_20","z_intelligence:z_sent_w5",0.00561312959281009,0.0100804643958263,0.580994712993319,-0.0148118313898464,0.0260380905754666,1112,38,0.2795066744146
"flag","downstream_deployer","下游部署者","no_controls_intelligence","mkt_car_1","z_intelligence",-0.000150576599418314,0.0010527879464612,0.886893919307249,-0.00226972882344548,0.00196857562460885,744,47,1.86786858573651e-05
"flag","downstream_deployer","下游部署者","controls_intelligence","mkt_car_1","z_intelligence",0.00166354496355506,0.00132549428163934,0.215803948951062,-0.00100453664234964,0.00433162656945975,744,47,0.00631093049272347
"flag","downstream_deployer","下游部署者","controls_closed_intelligence","mkt_car_1","z_intelligence",0.00242176889542062,0.00189711277329613,0.210164785265652,-0.00142957478643286,0.00627311257727409,573,36,0.0121158518905946
"flag","downstream_deployer","下游部署者","controls_open_interaction","mkt_car_1","z_intelligence",0.0018305934544609,0.001736874756276,0.297406741890559,-0.00166555409832132,0.00532674100724313,744,47,0.00736099299500281
"flag","downstream_deployer","下游部署者","controls_open_interaction","mkt_car_1","is_open_weight_or_open_source",-0.00327137092594547,0.00296014367922957,0.274846204549277,-0.00922983111003584,0.0026870892581449,744,47,0.00736099299500281
"flag","downstream_deployer","下游部署者","controls_open_interaction","mkt_car_1","z_intelligence:is_open_weight_or_open_source",-0.00349641153536267,0.00285173674645003,0.22641431876232,-0.00923665988156874,0.00224383681084341,744,47,0.00736099299500281
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_1","z_intelligence",4.85703597057345e-05,0.00179142975015133,0.978487190714219,-0.00355739070014722,0.00365453141955869,744,47,0.00779363462590743
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_1","z_low_price",-0.000294723771837121,0.000814842638730702,0.719236825401186,-0.00193491693315004,0.0013454693894758,744,47,0.00779363462590743
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_1","z_speed",-0.000960369087369145,0.0010603807659876,0.369823106811599,-0.00309480486440439,0.0011740666896661,744,47,0.00779363462590743
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_1","z_low_ttft",-0.00251123444655943,0.00155854670516238,0.113962935228856,-0.00564842625009116,0.000625957356972292,744,47,0.00779363462590743
"flag","downstream_deployer","下游部署者","controls_sentiment","mkt_car_1","z_intelligence",0.00171549990199804,0.00114496428475148,0.142539292366528,-0.000604418102202934,0.00403541790619901,607,38,0.00832846366651019
"flag","downstream_deployer","下游部署者","controls_sentiment","mkt_car_1","z_sent_w5",-0.00171350442832497,0.000741742513898867,0.0265628237428143,-0.00321641751949512,-0.000210591337154824,607,38,0.00832846366651019
"flag","downstream_deployer","下游部署者","controls_sentiment","mkt_car_1","z_intelligence:z_sent_w5",-0.000732339359359839,0.000981005329166381,0.460071217188843,-0.00272004496350815,0.00125536624478847,607,38,0.00832846366651019
"flag","downstream_deployer","下游部署者","no_controls_intelligence","mkt_car_5","z_intelligence",-0.000910506193673851,0.00155880202046065,0.562002419779306,-0.00404821192024581,0.0022271995328981,745,47,0.000268653320550594
"flag","downstream_deployer","下游部署者","controls_intelligence","mkt_car_5","z_intelligence",0.00162549009720423,0.00245551186097037,0.511289398313124,-0.00331719892083749,0.00656817911524596,745,47,0.107191106163499
"flag","downstream_deployer","下游部署者","controls_closed_intelligence","mkt_car_5","z_intelligence",0.00179137539933912,0.00327430989542379,0.58778165320803,-0.00485582707890927,0.00843857787758752,574,36,0.107047174009303
"flag","downstream_deployer","下游部署者","controls_open_interaction","mkt_car_5","z_intelligence",0.00116373334197821,0.00299151838309715,0.699063035085923,-0.00485788084544461,0.00718534752940102,745,47,0.107483843278085
"flag","downstream_deployer","下游部署者","controls_open_interaction","mkt_car_5","is_open_weight_or_open_source",0.00192842032826452,0.00444756670720631,0.666612895244349,-0.00702406712257164,0.0108809077791007,745,47,0.107483843278085
"flag","downstream_deployer","下游部署者","controls_open_interaction","mkt_car_5","z_intelligence:is_open_weight_or_open_source",0.00344239924508932,0.0042878018360641,0.426198628489338,-0.00518849819976275,0.0120732966899414,745,47,0.107483843278085
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_5","z_intelligence",0.0043477799120945,0.00312945020674883,0.17142709079897,-0.00195147663610772,0.0106470364602967,745,47,0.108756685416797
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_5","z_low_price",0.00198047537933516,0.00148754873603366,0.189628443923262,-0.00101380492460516,0.00497475568327549,745,47,0.108756685416797
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_5","z_speed",-0.00244708100992831,0.00126632407752314,0.0594779537652971,-0.00499605917238034,0.000101897152523713,745,47,0.108756685416797
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_5","z_low_ttft",-0.000213651612513362,0.0018318466006582,0.907659542366816,-0.00390096757287376,0.00347366434784704,745,47,0.108756685416797
"flag","downstream_deployer","下游部署者","controls_sentiment","mkt_car_5","z_intelligence",0.00219389605751135,0.00217799538700796,0.320332743367066,-0.00221914178015634,0.00660693389517905,608,38,0.10711977833927
"flag","downstream_deployer","下游部署者","controls_sentiment","mkt_car_5","z_sent_w5",-0.00132843171512806,0.00147943581757684,0.37502831755808,-0.00432605341823755,0.00166918998798144,608,38,0.10711977833927
"flag","downstream_deployer","下游部署者","controls_sentiment","mkt_car_5","z_intelligence:z_sent_w5",0.000376803821968333,0.00172372486476231,0.8281640548546,-0.00311579450734893,0.0038694021512856,608,38,0.10711977833927
"flag","downstream_deployer","下游部署者","no_controls_intelligence","mkt_car_20","z_intelligence",0.0044089991264045,0.00453974019995721,0.336527650470349,-0.00472902394232697,0.013547022195136,745,47,0.00114181287427018
"flag","downstream_deployer","下游部署者","controls_intelligence","mkt_car_20","z_intelligence",0.00672505285148403,0.00488256220664309,0.175065918492672,-0.00310303512571819,0.0165531408286862,745,47,0.254152232652754
"flag","downstream_deployer","下游部署者","controls_closed_intelligence","mkt_car_20","z_intelligence",0.00983459959714972,0.0054484742883732,0.0796810071049099,-0.00122639125254486,0.0208955904468443,574,36,0.25107390081031
"flag","downstream_deployer","下游部署者","controls_open_interaction","mkt_car_20","z_intelligence",0.0111200622162127,0.00517880989347514,0.037079467580228,0.00069565857399624,0.0215444658584292,745,47,0.257508229553816
"flag","downstream_deployer","下游部署者","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.0123657794431025,0.0113287315274314,0.28071906259235,-0.035169333276009,0.0104377743898041,745,47,0.257508229553816
"flag","downstream_deployer","下游部署者","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0275280125646644,0.011586111933217,0.0217245766366732,-0.0508496462836247,-0.00420637884570406,745,47,0.257508229553816
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_20","z_intelligence",0.00282702154853458,0.00847487965363842,0.740214929352718,-0.014232026407646,0.0198860695047152,745,47,0.258713855447047
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_20","z_low_price",0.00664107826919988,0.00463177207349351,0.158389607093915,-0.00268219535273312,0.0159643518911329,745,47,0.258713855447047
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_20","z_speed",-0.00349236930934619,0.00401796867959004,0.389257148712286,-0.0115801207810891,0.00459538216239671,745,47,0.258713855447047
"flag","downstream_deployer","下游部署者","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0147200684124062,0.0070691919020744,0.0429059682249016,-0.0289496136800086,-0.000490523144803747,745,47,0.258713855447047
"flag","downstream_deployer","下游部署者","controls_sentiment","mkt_car_20","z_intelligence",0.00776726371030179,0.00519010666352765,0.142992261357554,-0.00274889129365509,0.0182834187142587,608,38,0.255031926155468
"flag","downstream_deployer","下游部署者","controls_sentiment","mkt_car_20","z_sent_w5",-0.00650987461346921,0.00313845315796243,0.0450703124989892,-0.0128689847477026,-0.000150764479235818,608,38,0.255031926155468
"flag","downstream_deployer","下游部署者","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.0010743968539376,0.00464043917441319,0.818179447844592,-0.00832802602640342,0.0104768197342786,608,38,0.255031926155468
"flag","downstream_deployer","下游部署者","no_controls_intelligence","ff3_car_20","z_intelligence",-0.00204228178952326,0.00478226177773944,0.671332637344252,-0.0116684754748156,0.00758391189576907,745,47,0.000220187519695214
"flag","downstream_deployer","下游部署者","controls_intelligence","ff3_car_20","z_intelligence",0.00708007518568096,0.00413091571637037,0.0932746743481779,-0.00123502687930806,0.01539517725067,745,47,0.270063841664417
"flag","downstream_deployer","下游部署者","controls_closed_intelligence","ff3_car_20","z_intelligence",0.00267588927204359,0.00438274113736295,0.545441116015356,-0.00622154825838585,0.011573326802473,574,36,0.281491645734198
"flag","downstream_deployer","下游部署者","controls_open_interaction","ff3_car_20","z_intelligence",0.00462690471605293,0.00467266306394425,0.327253089421173,-0.00477867820059382,0.0140324876326997,745,47,0.276124453852856
"flag","downstream_deployer","下游部署者","controls_open_interaction","ff3_car_20","is_open_weight_or_open_source",-0.0343246649348428,0.0085555612500587,0.000219499626735225,-0.0515461165213716,-0.017103213348314,745,47,0.276124453852856
"flag","downstream_deployer","下游部署者","controls_open_interaction","ff3_car_20","z_intelligence:is_open_weight_or_open_source",-0.0206659258387741,0.0107130361990785,0.0599082319270661,-0.0422301492549637,0.000898297577415594,745,47,0.276124453852856
"flag","downstream_deployer","下游部署者","controls_cost_speed","ff3_car_20","z_intelligence",0.0101594822712274,0.00560735714189099,0.0765462524554329,-0.00112754224125444,0.0214465067837092,745,47,0.273502321133512
"flag","downstream_deployer","下游部署者","controls_cost_speed","ff3_car_20","z_low_price",0.0062903588206933,0.00368502140826801,0.0945633923545646,-0.00112720455393325,0.0137079221953199,745,47,0.273502321133512
"flag","downstream_deployer","下游部署者","controls_cost_speed","ff3_car_20","z_speed",-0.00941618903044278,0.00335037358312036,0.00724273038745532,-0.0161601412706417,-0.00267223679024389,745,47,0.273502321133512
"flag","downstream_deployer","下游部署者","controls_cost_speed","ff3_car_20","z_low_ttft",-0.00924729659544027,0.00531755224470307,0.0887214086211086,-0.0199509741058272,0.00145638091494667,745,47,0.273502321133512
"flag","downstream_deployer","下游部署者","controls_sentiment","ff3_car_20","z_intelligence",0.00866194531380384,0.00511328803371448,0.098667278467878,-0.00169856036140538,0.0190224509890131,608,38,0.269878395144143
"flag","downstream_deployer","下游部署者","controls_sentiment","ff3_car_20","z_sent_w5",-0.00226987689334437,0.00375810172770394,0.549532238569133,-0.00988451428931475,0.00534476050262602,608,38,0.269878395144143
"flag","downstream_deployer","下游部署者","controls_sentiment","ff3_car_20","z_intelligence:z_sent_w5",-0.00022701236636203,0.00477869678108307,0.962366179945636,-0.00990957176729401,0.00945554703456995,608,38,0.269878395144143
"flag","downstream_enabler","下游赋能者","no_controls_intelligence","mkt_car_1","z_intelligence",-0.00143924675394162,0.00224042112581711,0.523802407162168,-0.005948980577825,0.00307048706994175,372,47,0.00155175159706067
"flag","downstream_enabler","下游赋能者","controls_intelligence","mkt_car_1","z_intelligence",0.00347831628212126,0.00216583241795808,0.115118955662216,-0.000881278259983595,0.00783791082422611,372,47,0.0485479811139183
"flag","downstream_enabler","下游赋能者","controls_closed_intelligence","mkt_car_1","z_intelligence",0.00485724249089394,0.00269544205376959,0.0801607600641386,-0.000614795792603098,0.010329280774391,284,36,0.07456153302647
"flag","downstream_enabler","下游赋能者","controls_open_interaction","mkt_car_1","z_intelligence",0.00523892986032364,0.00260026800037541,0.0497962712999401,4.86184635695164e-06,0.0104729978742903,372,47,0.0562556335909069
"flag","downstream_enabler","下游赋能者","controls_open_interaction","mkt_car_1","is_open_weight_or_open_source",-0.00530396515990784,0.00637431300375344,0.409660422255669,-0.018134791751298,0.00752686143148235,372,47,0.0562556335909069
"flag","downstream_enabler","下游赋能者","controls_open_interaction","mkt_car_1","z_intelligence:is_open_weight_or_open_source",-0.0116589169646547,0.00572173235070798,0.0473598977701658,-0.0231761668315897,-0.000141667097719669,372,47,0.0562556335909069
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_1","z_intelligence",0.000595305148553163,0.00401945517647472,0.882906496018679,-0.00749543848622672,0.00868604878333305,372,47,0.0570258032608981
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_1","z_low_price",0.00102175525800993,0.00227675108574824,0.655699064994424,-0.00356110698232773,0.0056046174983476,372,47,0.0570258032608981
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_1","z_speed",0.00236984550026669,0.00215590173760194,0.277384925922847,-0.00196975961905499,0.00670945061958838,372,47,0.0570258032608981
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_1","z_low_ttft",-0.0032856559426383,0.00333259086021023,0.329331762627894,-0.00999381341815458,0.00342250153287799,372,47,0.0570258032608981
"flag","downstream_enabler","下游赋能者","controls_sentiment","mkt_car_1","z_intelligence",0.00267748228070983,0.00236420279264706,0.264706279740045,-0.00211284759882401,0.00746781216024366,300,38,0.0614196351932488
"flag","downstream_enabler","下游赋能者","controls_sentiment","mkt_car_1","z_sent_w5",-0.00148187462543894,0.00215045652709211,0.495060709981182,-0.00583911343270473,0.00287536418182685,300,38,0.0614196351932488
"flag","downstream_enabler","下游赋能者","controls_sentiment","mkt_car_1","z_intelligence:z_sent_w5",-0.00287950039808284,0.00253391820637019,0.263103350263568,-0.00801370636976236,0.00225470557359668,300,38,0.0614196351932488
"flag","downstream_enabler","下游赋能者","no_controls_intelligence","mkt_car_5","z_intelligence",-0.00595167265629264,0.00444621250993463,0.187281488013162,-0.0149014342494006,0.00299808893681529,372,47,0.0104142600870585
"flag","downstream_enabler","下游赋能者","controls_intelligence","mkt_car_5","z_intelligence",-0.000146399592579546,0.00423310382674441,0.972560736582543,-0.00866719565520236,0.00837439647004327,372,47,0.225868712780851
"flag","downstream_enabler","下游赋能者","controls_closed_intelligence","mkt_car_5","z_intelligence",0.00519687428834447,0.0045264345668807,0.258707377153271,-0.00399227641258645,0.0143860249892754,284,36,0.245392478047397
"flag","downstream_enabler","下游赋能者","controls_open_interaction","mkt_car_5","z_intelligence",0.00370111035985047,0.00457528080518604,0.422716211405192,-0.00550845223672906,0.01291067295643,372,47,0.234120678682535
"flag","downstream_enabler","下游赋能者","controls_open_interaction","mkt_car_5","is_open_weight_or_open_source",-0.00347491278860219,0.00955577547153505,0.71778891772881,-0.0227096911795173,0.015759865602313,372,47,0.234120678682535
"flag","downstream_enabler","下游赋能者","controls_open_interaction","mkt_car_5","z_intelligence:is_open_weight_or_open_source",-0.0179659392420133,0.00953996169726959,0.0660009152437161,-0.0371688861563072,0.00123700767228058,372,47,0.234120678682535
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_5","z_intelligence",-0.0128502777386896,0.00755716842698316,0.0958065300364367,-0.0280620688056568,0.0023615133282777,372,47,0.241678293782084
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_5","z_low_price",-0.00601353878471137,0.00298285026307461,0.0496580391809781,-0.0120177049514899,-9.37261793281831e-06,372,47,0.241678293782084
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_5","z_speed",-0.000745290799192412,0.0037478199122897,0.843248751757455,-0.00828926100618295,0.00679867940779813,372,47,0.241678293782084
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_5","z_low_ttft",-0.0108647731800559,0.00547923757486025,0.0533684544846598,-0.021893906379926,0.000164360019814264,372,47,0.241678293782084
"flag","downstream_enabler","下游赋能者","controls_sentiment","mkt_car_5","z_intelligence",0.000642251971214346,0.0040544101050172,0.874996563408423,-0.00757276322560057,0.00885726716802926,300,38,0.248668594200308
"flag","downstream_enabler","下游赋能者","controls_sentiment","mkt_car_5","z_sent_w5",-0.000203726676504044,0.00383545034684372,0.957924640176672,-0.00797508726160117,0.00756763390859308,300,38,0.248668594200308
"flag","downstream_enabler","下游赋能者","controls_sentiment","mkt_car_5","z_intelligence:z_sent_w5",-0.00801875198831262,0.00496629236446238,0.114886634220197,-0.0180814161463853,0.00204391216976008,300,38,0.248668594200308
"flag","downstream_enabler","下游赋能者","no_controls_intelligence","mkt_car_20","z_intelligence",-0.000611988631315119,0.0133655710696884,0.96367707986925,-0.0275154878145358,0.0262915105519056,372,47,2.55526812339424e-05
"flag","downstream_enabler","下游赋能者","controls_intelligence","mkt_car_20","z_intelligence",0.0119452588038222,0.00944410176312707,0.212299902097131,-0.0070647320709235,0.0309552496785679,372,47,0.270140202199743
"flag","downstream_enabler","下游赋能者","controls_closed_intelligence","mkt_car_20","z_intelligence",0.0207740553005989,0.0126161391599076,0.108586379400062,-0.00483806883183919,0.0463861794330369,284,36,0.298200982420911
"flag","downstream_enabler","下游赋能者","controls_open_interaction","mkt_car_20","z_intelligence",0.0166163042460378,0.0122994808667264,0.183311115367247,-0.00814126665958957,0.0413738751516651,372,47,0.279195564237175
"flag","downstream_enabler","下游赋能者","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.0251559155055371,0.0230523538481792,0.280845223472987,-0.0715578971112704,0.0212460661001963,372,47,0.279195564237175
"flag","downstream_enabler","下游赋能者","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0411920254594628,0.0184203945125768,0.0302292076085319,-0.0782703565041881,-0.0041136944147374,372,47,0.279195564237175
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_20","z_intelligence",-0.0100195632663402,0.0127599634233942,0.436341908063209,-0.0357040374836633,0.0156649109509829,372,47,0.28695957667349
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_20","z_low_price",-0.000549439349490753,0.00702434648449167,0.937992887189506,-0.0146887154734092,0.0135898367744277,372,47,0.28695957667349
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_20","z_speed",0.00590299312174286,0.00794799011838535,0.461437847537305,-0.0100954812078101,0.0219014674512958,372,47,0.28695957667349
"flag","downstream_enabler","下游赋能者","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0244746121664422,0.0154085610657759,0.119051610505996,-0.0554904369214237,0.00654121258853938,372,47,0.28695957667349
"flag","downstream_enabler","下游赋能者","controls_sentiment","mkt_car_20","z_intelligence",0.00848852882243855,0.0112843301707456,0.456665648815168,-0.0143756959198582,0.0313527535647352,300,38,0.278250888886454
"flag","downstream_enabler","下游赋能者","controls_sentiment","mkt_car_20","z_sent_w5",-0.0017350300277872,0.00833208321601798,0.836187659004734,-0.0186174342414142,0.0151473741858398,300,38,0.278250888886454
"flag","downstream_enabler","下游赋能者","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",-0.00777388679048491,0.0118451939427618,0.515698347027242,-0.0317745294804269,0.0162267558994571,300,38,0.278250888886454
"flag","downstream_enabler","下游赋能者","no_controls_intelligence","ff3_car_20","z_intelligence",-0.00646024264685097,0.0151175781000867,0.671130441489444,-0.0368903490708362,0.0239698637771343,372,47,0.00270793576029194
"flag","downstream_enabler","下游赋能者","controls_intelligence","ff3_car_20","z_intelligence",0.0125970208252151,0.00900883481170967,0.168729696903784,-0.0055368231186674,0.0307308647690977,372,47,0.311056054937843
"flag","downstream_enabler","下游赋能者","controls_closed_intelligence","ff3_car_20","z_intelligence",0.022951895314038,0.0114719827931156,0.0532296252160652,-0.000337467907017417,0.0462412585350935,284,36,0.324863228114056
"flag","downstream_enabler","下游赋能者","controls_open_interaction","ff3_car_20","z_intelligence",0.0174781713110746,0.0113296393716273,0.129757059252702,-0.00532720991741832,0.0402835525395675,372,47,0.320943367436508
"flag","downstream_enabler","下游赋能者","controls_open_interaction","ff3_car_20","is_open_weight_or_open_source",-0.0273287775719651,0.0204153678017301,0.187267362159446,-0.0684227815703891,0.0137652264264589,372,47,0.320943367436508
"flag","downstream_enabler","下游赋能者","controls_open_interaction","ff3_car_20","z_intelligence:is_open_weight_or_open_source",-0.0439971799461035,0.0171447332010576,0.0136029025835257,-0.0785077379511603,-0.00948662194104677,372,47,0.320943367436508
"flag","downstream_enabler","下游赋能者","controls_cost_speed","ff3_car_20","z_intelligence",-0.00984187815790307,0.0129646688682578,0.451647022085869,-0.0359384030642669,0.0162546467484607,372,47,0.326467746548456
"flag","downstream_enabler","下游赋能者","controls_cost_speed","ff3_car_20","z_low_price",-0.00106319816815566,0.0067358206464286,0.875271837832401,-0.0146217019024624,0.0124953055661511,372,47,0.326467746548456
"flag","downstream_enabler","下游赋能者","controls_cost_speed","ff3_car_20","z_speed",0.00317836751816537,0.00825615642701595,0.702034378839149,-0.0134404134177654,0.0197971484540961,372,47,0.326467746548456
"flag","downstream_enabler","下游赋能者","controls_cost_speed","ff3_car_20","z_low_ttft",-0.0264366623149874,0.0163790249370743,0.1133551151889,-0.0594059295254159,0.00653260489544114,372,47,0.326467746548456
"flag","downstream_enabler","下游赋能者","controls_sentiment","ff3_car_20","z_intelligence",0.00930539916038555,0.010972101459438,0.40183763733885,-0.0129261901203185,0.0315369884410896,300,38,0.329491196011401
"flag","downstream_enabler","下游赋能者","controls_sentiment","ff3_car_20","z_sent_w5",0.00143011623548611,0.00781130161203268,0.855732493792827,-0.0143970842172616,0.0172573166882339,300,38,0.329491196011401
"flag","downstream_enabler","下游赋能者","controls_sentiment","ff3_car_20","z_intelligence:z_sent_w5",-0.00754601331239436,0.0117451696765702,0.524524227020098,-0.031343987588059,0.0162519609632703,300,38,0.329491196011401
"flag","broad_downstream","下游合并","no_controls_intelligence","mkt_car_1","z_intelligence",-0.000935733205056782,0.00162970883053789,0.568648621770493,-0.00421616693756664,0.00234470052745307,2466,47,0.000492178956242539
"flag","broad_downstream","下游合并","controls_intelligence","mkt_car_1","z_intelligence",0.00242546885701231,0.00176681060234312,0.176472056756759,-0.00113093642856833,0.00598187414259296,2466,47,0.0141651071881573
"flag","broad_downstream","下游合并","controls_closed_intelligence","mkt_car_1","z_intelligence",0.00357561509192984,0.00196832385047532,0.0778540670128096,-0.000420294762284359,0.00757152494614404,1890,36,0.0183280901312385
"flag","broad_downstream","下游合并","controls_open_interaction","mkt_car_1","z_intelligence",0.00369080350654729,0.00201446894050594,0.0734081245633325,-0.000364112157956996,0.00774571917105158,2466,47,0.0156095899953902
"flag","broad_downstream","下游合并","controls_open_interaction","mkt_car_1","is_open_weight_or_open_source",0.00307937113758878,0.00392249800377023,0.436446895586296,-0.00481620783097055,0.0109749501061481,2466,47,0.0156095899953902
"flag","broad_downstream","下游合并","controls_open_interaction","mkt_car_1","z_intelligence:is_open_weight_or_open_source",-0.00203367635312641,0.0047423772627622,0.670048162039927,-0.011579586673756,0.00751223396750318,2466,47,0.0156095899953902
"flag","broad_downstream","下游合并","controls_cost_speed","mkt_car_1","z_intelligence",0.000231168695590454,0.00283002932415871,0.935252228299838,-0.00546538487582153,0.00592772226700244,2466,47,0.0168144410076267
"flag","broad_downstream","下游合并","controls_cost_speed","mkt_car_1","z_low_price",0.000732948564288413,0.00128874567524834,0.57230565069741,-0.00186116193354542,0.00332705906212225,2466,47,0.0168144410076267
"flag","broad_downstream","下游合并","controls_cost_speed","mkt_car_1","z_speed",0.000771842544323591,0.00101269971520825,0.449853012954302,-0.00126661625544606,0.00281030134409324,2466,47,0.0168144410076267
"flag","broad_downstream","下游合并","controls_cost_speed","mkt_car_1","z_low_ttft",-0.00318252285953031,0.00194732425274298,0.109021037886747,-0.00710228327754571,0.000737237558485089,2466,47,0.0168144410076267
"flag","broad_downstream","下游合并","controls_sentiment","mkt_car_1","z_intelligence",0.003758043019804,0.00176349844437614,0.0397973414270724,0.000184855763245501,0.0073312302763625,1995,38,0.0153290183034855
"flag","broad_downstream","下游合并","controls_sentiment","mkt_car_1","z_sent_w5",-0.0001134298693229,0.00174653812157537,0.948566994293493,-0.00365225224765194,0.00342539250900614,1995,38,0.0153290183034855
"flag","broad_downstream","下游合并","controls_sentiment","mkt_car_1","z_intelligence:z_sent_w5",0.000435238520085435,0.00248232075723629,0.861772186520994,-0.00459442108904745,0.00546489812921832,1995,38,0.0153290183034855
"flag","broad_downstream","下游合并","no_controls_intelligence","mkt_car_5","z_intelligence",-0.00337029205580123,0.00288132764145345,0.24814642073208,-0.00917010378432778,0.00242951967272532,2472,47,0.00227094377295056
"flag","broad_downstream","下游合并","controls_intelligence","mkt_car_5","z_intelligence",-0.00106703687120323,0.00312017934891355,0.733923965483643,-0.00734763215047061,0.00521355840806414,2472,47,0.19750585597704
"flag","broad_downstream","下游合并","controls_closed_intelligence","mkt_car_5","z_intelligence",0.00192124577926196,0.00341538964775855,0.577343193787947,-0.00501236382271682,0.00885485538124073,1896,36,0.207768362911443
"flag","broad_downstream","下游合并","controls_open_interaction","mkt_car_5","z_intelligence",0.00122140915459592,0.0032686760797643,0.710365909817257,-0.00535809454065485,0.0078009128498467,2472,47,0.199536678208045
